,From,To,Cost,Var
268,92,194,18.768882223726852,31.95236745632134
269,194,96,56.567894196455434,221.96664367890978
270,89,195,28.106668472061404,88.69819332498676
271,195,91,50.14244431920519,254.82143611109962
272,224,223,9.096604911050708,8.055377970219057
273,75,196,20.438336154830502,61.85245352907867
274,196,48,34.33649262656358,100.38958679850762
275,15,197,16.580401552976998,21.744337741409495
276,197,72,28.59457532895766,36.25092253576531
277,15,198,44.015840519114946,128.510792085476
278,198,85,10.637812437229154,12.201258049819476
279,152,199,86.50203638977466,387.3869416315117
280,199,164,100.53776464160364,535.9825974944013
281,200,65,78.2459590434209,621.7670781880023
282,201,200,135.19125326983692,2578.393076053034
283,176,201,134.6731523175131,1985.4758460632968
284,163,202,117.7372526354465,576.3925115758121
285,164,203,135.34511495476295,2028.1125235272366
286,202,187,125.96398049128881,1986.8646277041294
287,38,203,114.89150975932944,849.0686375509562
288,203,202,119.61084445218958,726.1762436484086
289,41,165,139.50778931255792,898.2443147382623
290,72,204,44.78609743294122,215.62154089807086
291,204,86,77.95132735622772,289.38087963340274
292,85,205,25.071616110760434,97.93302383854879
293,205,86,22.00029066809272,72.99972455945334
294,170,98,44.81090434828577,142.050513553434
295,207,208,18.703198484909265,33.06296627563233
296,208,160,23.564088174402656,61.234467154351734
297,210,207,16.360540154593153,19.504248948930396
298,209,208,3.425696136722136,0.5230408785555228
299,210,209,5.730551530277382,4.871109490196603
300,210,211,2.9630462694741286,1.0221955968681455
301,211,213,5.72258913823443,1.8836727323176186
302,212,209,22.614716892195887,69.38208690518945
303,213,212,25.57261675185241,93.13282633687899
304,213,210,47.95028748412408,120.79676095544137
305,182,213,27.022965833892698,32.58769511008565
306,215,216,104.07329245803358,732.3469993218723
307,135,215,84.33986633790022,776.548307851876
308,215,158,161.35370663450365,3027.000166918829
309,159,216,172.12226637268964,2328.0625591652083
310,216,136,165.63427955561258,3204.8117414448343
311,5,217,10.16641193731607,11.896103401949224
312,217,209,10.051326954574472,9.620689687732831
