From,To,Length,Cost,Var
549,1804,185.6881094,33.18560229,67.26784282
549,1505,205.9934587,90.85442478,812.4367323
549,1382,167.2679445,121.6756403,2785.663526
550,1399,193.3696927,57.75602935,156.1107549
550,1141,365.7887633,29.59415422,86.926374
551,560,342.7623639,95.30386877,1295.235938
551,1008,595.1792172,40.62954844,487.0344291
552,1351,140.7218803,25.26981286,183.2755292
552,1443,324.7603541,34.40155922,117.1675686
553,1823,2356.527401,127.4669112,2523.761337
553,1615,1686.876154,172.1249508,4383.390883
554,680,1741.28061,121.6403195,572.3124963
556,1263,317.7348058,24.02086189,30.66537399
556,1318,624.0356267,22.75285403,9.729433584
556,816,385.1798218,40.13481893,127.0962612
557,741,535.6265217,25.70997286,107.3654817
558,1116,458.6310303,34.05105159,90.23520749
558,1508,327.3042833,73.93590037,603.0128455
558,1589,61.67462177,36.77727118,145.9602732
558,1655,378.5234856,60.52638479,189.4413915
559,1231,189.6240581,50.05473424,43.25269389
559,909,163.4086438,44.121424,370.6578367
559,568,152.5390573,77.85125781,244.8669965
560,1001,277.0152853,34.66312048,78.0044654
560,668,180.5880068,28.14070649,46.55852625
561,1683,492.1675524,61.61971982,337.206356
561,1824,180.4126342,51.18273995,223.8421369
561,1677,186.9244155,29.23072732,20.00427264
562,1389,181.8802626,125.8857528,620.201896
564,1291,188.8080619,35.06732381,250.9572837
565,708,554.456952,116.1405913,860.3322538
566,1274,79.61011847,53.87801705,125.284743
566,978,242.6223644,36.65593084,85.10920568
567,749,1454.215153,103.8587987,293.5030257
567,1463,276.2753372,74.78433035,302.0273351
567,1667,464.7243505,59.09219418,549.4716083
568,1183,303.0645202,71.57605788,177.1877759
568,767,1234.234482,65.77022611,211.5343584
569,650,241.5011285,38.21738293,110.8602678
569,945,198.1395557,60.54140291,72.21643207
569,805,165.6644771,127.3798605,1031.09124
570,606,193.3238535,27.92464771,111.0072931
570,1714,175.2258277,24.53956239,26.66762459
570,1868,225.1874039,43.35369598,225.0343568
571,1221,1432.752477,46.72224316,183.5830676
571,1357,218.3910293,73.2839336,105.5843726
573,1011,332.0120067,33.45550128,363.8613239
573,1348,209.3926731,101.3031915,934.7803265
573,1060,348.2928019,50.04423536,193.3517287
574,1019,191.8857738,16.83911966,96.53691018
576,943,191.1436769,172.7591776,9446.716641
577,1213,618.1668241,25.33804503,51.77468284
577,1049,332.3824495,50.36618086,61.0512741
578,668,440.927846,31.35701379,29.44515691
578,728,126.0383256,43.66784637,90.67288068
579,1620,118.5706484,29.27205656,109.1969397
579,1380,417.6863188,93.7097095,941.5245879
579,1602,455.1286603,31.83758121,43.97199241
580,926,415.7874044,37.78462225,201.8307135
580,1847,308.857987,86.54237471,674.7908703
580,1397,588.5777404,25.98607331,79.5854411
580,1507,175.2294273,36.63871885,209.2059157
581,653,1014.67495,137.0873606,977.2501767
582,609,1155.187674,41.7480102,162.7724043
582,1228,905.4421895,84.92292031,1210.155318
583,1187,1289.528685,51.23344191,208.088926
583,1235,471.5487556,34.86845025,115.7570265
583,1278,426.2283593,54.94977165,148.1391558
584,683,185.6601824,104.7903227,1668.081157
585,1062,246.0498051,69.88265096,1272.430124
585,957,941.1702069,39.78250842,211.0520116
585,1128,1741.28061,104.6981887,1778.742591
586,1383,1120.091888,18.90984318,88.60812709
586,937,2004.171289,75.59473861,302.3676572
586,1367,241.0734313,180.7558313,5137.746782
587,1392,233.370582,48.51778661,89.94432476
587,768,199.2089648,11.57715698,7.819080839
588,624,2558.887309,49.80452074,167.8162055
588,1291,1255.795005,83.68122245,332.6790771
589,1795,535.196487,190.7236208,1719.170905
589,670,2499.055757,23.44354619,13.06581838
589,954,228.4536373,31.52993908,85.94602484
589,1239,759.6472394,122.7691079,167.9193307
591,627,412.5509887,50.24720585,838.9534374
592,935,153.1713089,40.26565623,96.85398823
592,716,615.6853378,114.4333392,934.3488956
594,630,520.6072071,56.00869558,719.5860311
594,1349,406.5579245,72.93085328,3015.415598
594,1679,516.6684936,152.5419464,1383.372578
595,694,391.8038404,47.65322799,234.9883176
595,1350,399.3886062,45.73815131,74.43205629
595,965,1233.652182,28.42629898,254.9296437
596,945,1400.008339,174.0769716,748.9561062
596,994,756.4476166,59.12533281,193.9280655
597,1790,1589.350889,23.16895271,16.42683975
597,1605,193.3696927,27.37603928,35.00642986
1030,597,275.604793,25.24472384,37.48457785
598,1474,122.6468622,91.13571094,554.5338525
598,1877,323.1423428,39.85993635,30.47010823
598,1669,1304.912095,74.99266814,357.0128066
598,1173,1051.848713,87.10124096,314.7588205
1186,600,293.5099803,51.05534363,175.3873893
600,723,1255.795005,57.62957116,332.6680254
600,906,423.565812,96.60770131,704.3172491
601,1288,364.5744015,39.94159906,97.04875208
603,1676,443.9603623,49.54376975,164.820901
603,1122,450.5760534,49.63430455,56.75250598
603,1254,212.8187239,41.43280597,158.694597
604,1325,319.6698727,26.40738731,22.77239346
604,1295,500.6634181,25.30360586,42.7530682
604,867,354.6651261,55.82371597,149.6929247
605,1050,247.4270666,21.98714496,46.73334616
606,1190,98.19303558,23.95655302,28.43703008
606,988,81.1072442,72.5908281,196.7987188
606,1023,312.7803781,37.92191312,101.7248519
607,1149,313.9204424,144.4911141,5077.083771
607,1017,461.9066001,49.7917468,524.6430292
607,1131,506.4348279,23.52838425,11.86093838
607,1827,481.4511858,120.2600684,982.6310945
609,787,389.1891435,81.54326644,591.2226367
609,1004,337.2747106,24.29545676,78.14726332
610,1323,300.2698023,31.97652972,203.8895598
610,1353,176.3622819,45.68958725,978.6000747
610,1157,344.1873759,40.19395671,114.1162081
611,620,350.2059925,42.05564761,37.45881834
612,1170,354.6830268,61.15688384,288.4157136
612,1128,306.0825483,27.28928667,81.79188139
612,950,140.0576135,65.84482028,295.5833392
613,1387,1103.828643,83.26956476,550.6421668
613,1237,814.1403013,46.13307047,134.004855
614,896,1280.812706,24.7952416,50.90047351
614,784,293.5099803,71.63183712,328.9360143
615,1388,653.6597625,71.46623579,275.663546
615,1412,312.6233832,59.07845429,165.9121052
616,1857,575.4347967,84.48489007,275.7194741
616,1337,429.1016293,31.74003761,58.88064169
616,1342,208.4203538,52.90418154,224.9744736
616,968,141.5225217,96.15641357,724.5244148
617,689,187.0601788,54.73150426,152.3826124
617,1107,150.9818112,24.35643562,10.40750158
618,878,91.89183806,32.11101563,79.56132886
619,1121,469.8656346,50.46902707,110.7966386
619,837,406.3058076,61.41230682,941.1341423
619,724,178.5930974,74.19304517,791.9029594
620,701,117.555509,62.09294436,259.1611061
621,1637,331.5724099,41.66260263,49.67614395
621,824,555.8898734,92.24044829,51.5355569
622,804,351.6685067,30.15371783,71.36420526
622,930,562.8715458,70.96447626,105.3577359
624,1766,856.9806966,60.24996901,230.3514334
625,1773,264.08751,57.34369478,470.245839
625,1681,316.8667279,71.93319255,252.2406795
625,1821,247.8196271,80.83259865,449.0297431
627,1067,198.6988912,26.75546563,124.063929
627,1033,139.940451,32.25754458,65.53588802
628,1308,578.6141626,33.71925262,41.47703883
628,1133,304.8027503,21.21284187,26.52562078
629,665,304.1389632,34.77541292,118.8355317
629,647,432.2380955,32.44194321,150.906791
630,675,570.5216524,115.490486,1302.501845
630,1460,239.8968548,25.19534138,19.94734154
631,1070,540.4840577,40.1851551,112.0261049
631,902,236.0345599,88.49047497,1551.637188
631,1135,132.1916283,28.50177556,22.22380761
632,677,983.1410724,69.88905978,249.323986
633,904,219.1141492,27.98678405,165.8168916
633,862,231.735123,46.12433452,248.8946263
633,1533,515.0530804,33.63519865,94.87019527
633,651,270.3876214,87.53596554,1014.958461
634,821,449.1287667,33.11471584,99.31957356
634,1725,165.6061356,57.88680219,163.0984692
634,786,264.4056949,97.31816112,522.8603079
636,808,240.2681057,44.65504338,64.48434624
637,756,361.2623371,50.93031817,153.8903181
637,1343,27.24439479,82.75300554,253.9211129
637,1217,187.6538421,645.615425,82173.37542
638,717,1099.55667,52.34455573,207.5556148
638,1478,210.0897338,61.90690148,245.5425767
638,709,566.8046306,42.50143173,118.4822524
639,1013,440.469208,51.2001375,213.454731
639,929,242.5286421,60.87959753,177.8163571
639,1378,257.092466,38.01478524,78.19686749
639,1406,526.3930735,31.90136813,107.8830331
640,825,509.0410597,30.03908496,101.3203367
640,1249,214.3025008,40.0705212,108.9964359
640,1270,714.5698479,37.93903005,134.5591042
642,855,769.9336156,36.96192947,119.9312853
642,1341,353.7171055,38.31705855,243.270453
642,1446,471.329341,41.04647404,79.32012494
642,1890,1125.188288,94.27343858,551.5734536
643,849,616.3124407,75.69711879,482.4872725
643,1654,246.0758193,36.2177186,83.1376436
645,1053,262.9853943,87.95491074,1060.789978
645,1234,394.0931082,116.8852471,630.0003104
646,1205,338.2452817,38.6309486,200.3862334
646,1103,405.8030188,71.35217507,335.0280568
647,1418,285.6781238,280.7915095,7784.721305
648,929,376.4561013,41.63110038,94.1034241
648,1309,261.567007,44.16090936,77.58988478
648,1406,1055.858964,84.97409583,601.0922941
648,710,86.37263302,55.32801768,1004.644921
649,1255,254.5667925,96.77672645,385.2431454
649,1363,96.10959483,45.26553599,91.59972014
649,937,93.67032736,43.93548179,92.68741651
650,695,268.7115101,62.32298181,594.5298888
650,945,393.4139868,73.52953976,625.3781885
651,841,190.9052235,20.74683772,17.67003151
651,1560,259.5491809,41.43465321,101.33275
652,1579,393.0597599,34.98475489,119.8907206
652,1642,366.3659135,28.78558321,30.71594669
652,1444,1101.767362,63.58898818,244.993149
654,948,257.092466,52.11325972,121.6620867
654,983,1069.288059,21.59133108,34.76466359
654,1222,781.5581147,27.348038,16.01337802
655,1181,470.2261944,79.68703771,511.9420113
657,1532,504.8516614,61.80045125,242.3218151
657,766,196.321225,51.40059224,214.3355318
658,1189,388.6469014,43.96262395,95.10953762
658,881,275.0018723,103.7707224,388.0043011
659,931,288.5198866,55.31803461,260.2864637
659,1043,299.4326317,49.98578484,146.5993978
660,1712,104.8943503,29.31105281,89.3139858
1758,660,1293.915135,58.22910731,606.7364495
660,1752,504.7655711,52.14662965,509.7503085
661,1405,389.3282257,42.48504791,171.8396655
661,1797,352.151325,43.70636518,123.9790981
661,1627,39.97393983,23.04036856,31.43379752
662,1639,395.8316253,70.30146739,135.5970046
663,1150,174.2833943,27.3869056,80.09761556
663,920,386.3043426,27.566254,21.65302423
663,1095,494.3112084,80.37529705,322.0808932
664,682,78.25206767,46.57371431,244.5010254
664,1054,255.2407113,46.44686272,126.8427185
666,1402,284.4441927,117.0165636,958.2834164
666,817,222.1820801,68.92591295,188.810303
1426,666,674.5268534,41.40568142,121.9201052
667,930,1047.798901,85.41565966,401.4338099
668,833,1605.266396,54.83447307,81.50517217
668,791,454.2245491,58.03616769,266.6782247
669,1124,158.8096179,88.63314492,516.0809744
670,1125,1212.751048,70.1288368,273.3486609
670,1369,1980.528202,33.14912328,348.8170308
670,1621,225.1874039,133.6747099,1418.556899
672,1186,1433.212385,63.18749921,309.6745732
672,771,653.6597625,42.3806607,139.9473378
672,723,484.4924959,47.78224999,504.788443
673,823,190.9435949,7.577960757,4.182783476
674,692,121.5519876,41.61871203,104.3894615
675,1366,140.5790723,124.8814033,752.3575582
675,1670,306.3666994,95.1307406,706.1320147
675,1511,266.4956245,125.7168223,1293.866964
676,1063,218.8597011,67.28073389,936.7545142
676,1681,346.0714532,106.977993,1562.615106
676,1159,208.9813393,26.89114694,26.42994619
676,1275,347.6498187,65.61258759,171.6493854
677,1629,151.6687856,30.65516724,37.46512554
678,1720,334.255527,33.49521538,364.0066425
678,1893,287.293263,77.74143764,524.6062556
678,1686,307.3229515,61.94461749,539.4361219
679,1747,394.2664607,124.5297964,2600.497871
679,1817,398.7211986,123.8446926,2134.927575
681,864,333.2326205,30.3487922,23.87647635
681,948,337.2747106,65.20941401,439.7322955
681,739,506.067925,61.02891243,347.4222239
681,983,364.2085207,67.59321904,351.7200418
682,1303,509.2293938,53.41812813,468.3080194
682,879,414.4702621,46.28233257,202.1744979
682,1253,360.1340311,43.93129932,93.76095128
683,757,414.3223762,120.7139728,539.257025
684,1502,791.542227,67.93485438,257.4481264
686,910,1666.817721,153.493628,2752.217694
686,736,1974.658957,73.88729962,2319.920611
687,1065,1027.908899,73.56552259,236.6716089
687,1774,409.608127,54.81640057,1527.931824
687,1440,623.155329,38.32464172,389.3543235
687,1870,219.0246148,48.78602308,63.29390191
688,754,593.3162441,25.8754541,44.64469616
688,1795,293.1300936,35.0852019,255.5474337
688,1125,364.3413238,52.35930659,201.9002142
690,747,591.9293834,122.3966746,1056.616247
690,707,418.892414,52.30262079,19.91855217
690,1132,318.9586978,102.6492139,2365.282837
693,1128,304.4017252,85.76339637,585.552971
693,1454,352.7578063,37.53606868,145.2831785
693,1538,484.3072559,45.82929614,181.8305054
694,832,202.500837,20.94003927,100.6266693
695,812,643.5875973,105.7529982,713.7904142
695,712,506.1965775,95.22484221,990.8009584
696,1659,136.2816524,37.10935052,125.4876735
696,1834,315.0380857,88.64771155,444.6418451
696,1671,389.0097565,110.7815256,1990.48632
697,1639,280.2382615,17.88363148,29.61500584
697,1456,204.8524914,32.35573271,58.95137231
697,800,377.4880952,24.0498376,31.64543671
698,1875,669.4787115,150.2645513,4650.150546
699,976,418.7348423,107.5527126,952.1687513
700,1293,4023.798886,31.01458555,51.26484942
700,858,1808.60053,3.643419402,0.359002229
702,1463,1062.645007,36.1010771,161.7713444
702,1334,714.5698479,86.37000853,372.0219456
702,1544,493.8147888,24.17252073,11.46980832
703,1285,669.9234775,46.89134411,118.5200135
703,1403,188.8040849,82.21459527,680.7124273
703,1189,273.2144727,27.59013151,24.53682959
704,941,244.3404887,373.4179162,12289.94878
704,1732,107.5830727,124.5087229,622.6524263
705,1887,159.9451335,40.58762069,194.8759005
1886,705,211.3874654,55.44189745,323.7898474
705,1599,1023.613396,46.58672495,134.9503654
706,1621,597.146254,89.57657884,507.6619341
706,1495,656.4404604,187.1512589,1767.292671
706,1723,183.4471189,65.11651342,167.9803357
708,1258,233.2586384,34.44109945,111.7158769
710,1574,191.610028,30.13477807,52.10624454
710,1319,244.0320835,43.3690831,169.1509068
711,1295,436.6127438,45.50183742,102.2477505
711,867,313.2438909,93.58766169,224.8183594
711,1305,604.9681706,196.0983518,4682.554825
712,945,315.5945741,60.83785488,1301.411062
713,1360,175.2294273,62.61139684,165.4784038
713,1850,307.8306456,50.2642958,50.07528593
714,807,683.9539466,45.98269417,228.3114539
714,1576,351.1958333,32.21134824,96.41549968
714,1185,375.3729859,37.98671958,149.530022
1745,714,313.3206268,34.41987614,42.05262129
715,1039,242.8644927,27.8304059,69.82356062
716,823,542.2734733,28.68462877,58.08952737
716,1235,356.8069472,31.94868814,38.71131179
717,773,191.5495274,39.03153966,299.9513404
718,1314,165.5916463,77.71312047,1446.415841
718,1269,472.9959756,52.04188859,223.8773537
719,1731,68.03218618,57.90287589,279.6280755
719,1483,174.9291595,49.88618046,149.7865982
719,797,242.5409171,128.5674522,1367.942794
721,1412,245.847861,41.74509543,231.7139285
721,1836,139.1397902,43.24167219,132.0911498
721,1545,332.3824495,37.39601586,117.1567887
722,1477,600.2121493,102.9285296,864.7483063
722,1267,459.1449638,116.8294786,1678.127715
722,1709,199.7437476,57.70562048,168.4423397
723,763,213.9587435,35.49428455,132.5925046
724,1348,187.8496967,94.44631683,722.4644008
724,970,473.9405049,75.40585834,478.1713933
726,1691,1510.602443,45.18445975,249.5725598
727,1310,425.4607447,5.284419273,0.966509647
728,791,889.3523211,31.67761333,52.73485943
728,980,1256.785563,61.03670908,684.8172279
728,1008,398.1009021,37.39055075,151.962713
729,1812,313.5298126,24.39656804,28.00778427
729,1208,205.9934587,58.78503343,282.4895079
730,1811,346.6419963,66.360599,289.2555641
731,1180,1640.565362,23.17750034,8.501776039
732,998,963.5097573,66.72901065,1010.923194
732,1247,982.4759564,41.89929955,440.3423082
762,732,67.1048322,78.7747079,858.3322343
733,781,1069.288059,211.875716,13327.2475
734,1476,791.542227,89.21471469,412.2042254
734,1760,691.7608617,50.65897721,126.5317354
735,1340,244.3310552,33.34151539,156.3449953
735,1439,235.1135961,118.4293944,2581.705095
736,840,756.1053196,117.5696801,2259.192735
736,1071,537.0465409,89.39165469,688.1117237
737,1728,273.4911032,20.67818787,41.60822863
737,946,283.5724244,92.59449859,1251.90942
738,1471,192.2118626,23.04111875,30.58044929
738,1783,278.4021645,11.13338998,8.777391045
738,1843,1151.232273,45.7753349,184.1268067
740,1033,227.3259256,34.75239975,37.11462206
742,1517,422.533469,118.8867543,1211.005966
742,1248,350.1660614,84.88357101,489.4267087
742,1499,496.9132974,35.06367252,47.8014823
742,1496,352.151325,65.97854539,526.4971841
743,895,194.6769792,119.6142818,2087.824069
743,751,381.8613171,404.5482801,10412.06505
744,805,161.9954584,285.1764778,10241.49658
745,1106,932.9795716,92.79034127,4614.019427
745,1874,471.5659986,55.59376792,238.8675755
746,1624,234.484803,73.04109959,277.7754086
746,1251,72.26269556,22.59229663,7.776619978
746,940,387.1093873,68.24053776,372.6871666
747,1067,1454.215153,41.14426758,23.0778468
748,1253,1014.67495,44.11739562,100.5982301
749,978,242.8644927,64.35996085,391.4598934
750,1475,314.5977668,19.08590905,15.80595905
750,767,136.409658,159.8887336,1639.852094
751,1129,207.212196,112.9924918,1592.836855
753,1563,178.2509221,60.80084111,203.3873973
753,1792,136.2343272,65.12788343,307.0874348
753,1756,302.4485886,5.288843214,2.254453282
754,1287,375.198357,100.9390001,1033.125321
754,1480,220.8072402,34.39534603,128.243072
755,1252,289.9981091,59.64126287,287.6399093
755,941,477.8586952,215.5555921,6379.543775
756,1151,356.5411024,74.37559239,810.2777954
756,1333,296.9386811,39.9848277,146.0777801
758,1640,422.533469,110.5790528,442.1951722
758,1329,142.2912529,20.64826364,73.73150254
761,1720,334.6260569,25.65852792,80.12628817
761,777,126.8696917,28.89860004,39.01204743
761,1656,230.5115871,52.86068718,295.6709893
762,1594,132.1639888,68.19320874,179.1378401
1651,762,287.293263,87.50187939,453.96079
771,763,136.2816524,50.34376605,173.2327307
764,1157,431.0930951,76.66938835,273.2750078
765,952,321.2386193,102.4915807,873.798144
766,1230,350.2268409,39.96374774,139.7625185
767,1431,419.311019,27.39900891,57.50738715
769,1521,444.6381518,21.91196236,10.86696768
769,929,450.4908351,92.23813983,586.1694524
769,1309,290.2760773,38.01841183,172.4004758
770,1594,362.7047848,22.22406985,59.18935815
770,1651,1605.266396,85.67975281,1328.509278
770,1191,657.8851349,28.0534249,31.68930508
771,1060,476.5458367,121.6625076,2392.988388
772,788,331.9627717,29.16585891,27.02541972
773,1608,583.4441876,31.05685428,70.01725493
773,1478,361.2344827,44.56439967,169.9129836
774,845,742.0186781,39.15335579,128.9999444
774,1475,655.5253337,44.27093314,116.4270127
774,908,461.29248,95.11990893,579.1565739
775,1010,477.8586952,25.22086894,24.32689118
775,1177,398.9027904,60.87984649,208.3239375
775,1084,405.9579217,29.29084788,40.37161901
776,840,248.5186834,226.034085,5756.250051
776,812,566.5000649,55.50774802,174.576599
777,1653,361.1951487,23.71234862,23.74495213
777,1497,144.6887032,41.44830237,144.3497655
778,1727,212.9205378,31.25682733,117.5092601
779,983,165.1214109,29.52647148,77.07594389
779,871,223.9757753,39.17827471,102.4626296
780,1241,238.1140514,36.60931287,44.86841284
782,1382,183.0073139,69.40374931,401.0383304
782,1580,570.5966595,28.18912623,13.91762098
783,811,766.0010004,25.04783021,26.44293402
783,1141,278.1866081,33.65121954,48.77214454
785,1614,344.7425771,13.2764132,30.90473494
785,1154,242.0373337,50.06092447,178.6704307
786,1644,461.3054735,25.46696745,30.16961362
786,1200,859.1051817,24.88805966,9.980082053
786,1177,542.0671848,28.52238664,89.16629225
787,829,124.0511176,66.0642819,556.8157932
787,1074,733.8491381,76.09988839,347.9068583
788,802,757.4978528,25.2032682,18.10420407
788,1026,244.3310552,25.98731163,41.35793758
788,1121,567.5876592,72.38880804,1120.808747
789,1481,879.7321326,21.46885973,26.04890988
789,1553,107.5830727,33.74205886,126.2028572
790,1035,287.2852446,58.88056026,207.6241938
790,1091,200.0700202,9.654563762,21.24379313
790,1419,173.6150959,37.91979256,167.3274205
791,875,262.1330427,58.12712997,186.8837542
792,1065,310.2824611,96.16613419,579.7412291
792,1404,136.0388933,114.8730783,800.0480487
792,1774,98.15316266,106.7776793,530.470692
793,1131,255.4761167,132.6373893,1274.05538
793,1851,260.5056325,40.04492306,143.4112314
794,1102,244.5961223,53.46334673,247.2523399
795,858,342.4608015,31.42890763,28.92593914
796,1457,239.1655126,43.71457951,102.1836006
796,1048,293.6547713,39.02888877,301.2579141
797,1265,210.0897338,39.52739419,68.74111433
797,853,1054.551688,87.50433697,426.2526148
798,1722,652.6608608,49.98614042,116.7168179
798,1220,314.2687725,46.04850637,123.548821
799,1234,173.825007,93.34724631,713.3137205
799,967,262.0354496,68.3447569,881.9394269
1663,800,330.0351497,17.07940591,13.8603092
800,1501,247.6208231,41.97806859,85.61159008
801,892,387.465959,58.29915536,101.5582366
801,1144,528.5533142,27.06487511,44.60764153
802,1115,1013.258931,26.47290961,166.6110158
802,1075,637.9453543,103.9050621,2625.374775
804,1195,359.9913936,71.9933497,182.4553463
804,1375,229.0295232,13.23667816,19.50262597
805,1057,326.1153469,55.15804309,227.2150467
806,1100,553.213835,77.22238428,282.9270972
806,1488,308.0733628,53.25959137,339.1096168
807,1761,641.3544503,71.3795796,419.7650021
807,1282,93.0879467,31.2612397,31.38931462
808,1088,151.6410718,51.16686915,145.1217851
808,1162,75.58673852,70.1252192,378.7990563
808,1138,272.0009025,112.4372649,1449.035118
809,1181,290.5469425,41.62465632,128.2847383
809,1115,261.9023515,22.33017753,5.624467331
809,1204,193.7712416,27.24915005,254.0320694
810,936,421.7226665,22.897991,21.52634576
810,1264,98.26014065,14.60396002,10.85169599
811,1399,122.9169129,55.99269156,397.2187089
811,1315,464.6200432,32.11048097,27.27756941
813,1856,591.5561868,33.36888933,82.40760071
813,1883,934.5742395,23.08876399,57.7292762
814,1615,1197.465221,78.35498163,708.3895356
814,1292,361.1545333,43.19133788,112.6650633
814,1759,414.4702621,123.8919001,2300.400208
815,934,401.9370702,101.7362479,2500.681574
815,1011,724.660058,54.82678682,817.3495753
815,969,240.825324,27.98311035,209.5398666
816,900,216.9899549,47.94606508,195.959665
817,852,544.0247366,39.94429404,47.64423267
818,1195,570.5216524,148.9217037,1188.964775
818,1207,368.5087932,27.80721958,43.5679519
819,938,439.5600484,11.0853181,15.10699966
820,1250,480.9057184,12.24472606,9.64540995
820,1512,1763.386917,46.79769852,126.4501368
820,1808,468.6458284,78.70521155,171.1149289
821,1779,323.0325162,46.6535225,194.8986897
821,1699,271.5578782,24.97775871,4.665830752
821,1865,623.1272975,41.85641438,119.2863009
822,1039,516.574677,325.1149752,18291.00864
823,1157,515.0530804,27.40395093,7.302208937
824,1344,1564.535366,94.3284774,913.4620403
824,1248,562.2667658,61.08610945,238.444146
825,1091,241.3516405,314.6150928,5330.499169
826,854,129.216138,90.10336923,1154.934201
826,924,491.4043861,37.27137415,21.40033305
827,1782,437.0810983,19.05566926,45.05840214
827,855,626.972133,26.57057672,28.50753305
827,834,460.0505267,65.16170432,218.804526
828,1540,1072.394654,23.14387774,22.40274921
828,961,804.0456248,48.47375427,151.2262626
828,1771,250.6635728,69.20451221,607.210365
828,1861,260.9699899,24.43356068,83.39196581
829,955,461.7218159,82.90293313,656.8598098
829,1053,192.1778845,49.03787188,178.8592933
830,921,112.7359856,19.8817552,12.99920634
830,1223,267.19042,54.11590693,210.3971895
831,1324,196.321225,41.86325121,184.6896307
831,1586,623.155329,41.49330804,94.44231852
1541,831,295.7703961,29.92955446,114.3272622
832,1363,268.3745656,55.35782126,434.0342184
833,1001,267.044376,23.00183142,40.71888825
834,1500,140.5790723,23.38045301,20.08338412
834,1388,279.4987668,81.52127046,1277.83276
835,933,219.7756159,99.93956727,468.1880114
835,1287,206.7078728,40.69973868,45.22570153
835,1795,386.9552079,68.03313097,271.0245862
836,976,147.2319748,60.91509285,245.1812024
837,1348,189.6240581,70.66544676,276.8348856
838,1703,139.590631,63.18939289,220.2420642
839,1035,212.9205378,39.37016956,72.04455698
839,1419,565.813551,75.41429513,494.0628269
839,1379,326.6865222,61.75711546,141.2405893
841,1894,173.2781747,104.0032375,585.9722817
841,1503,478.8591703,86.52690787,370.1749663
842,1819,347.4242163,79.82305103,1103.290256
842,1531,1008.555635,26.48575587,55.72875778
842,1063,573.3650639,36.66457372,144.4566116
842,979,525.8015631,48.11420022,47.33866924
843,1025,928.6178001,61.30943086,499.3876917
843,1168,756.4476166,19.83149986,5.829824932
844,1278,173.825007,71.71460532,162.8654395
844,872,470.8153398,9.796494986,2.759196936
844,1199,111.7340762,124.9573831,2503.530324
845,1622,906.1380717,51.21299843,373.3351108
845,1475,550.0465466,138.6922067,1504.841384
846,916,531.8086827,71.32464092,124.3622355
846,1056,320.1338172,132.4660088,804.0854877
847,1085,191.5495274,35.98718977,163.0343744
848,1154,231.3441538,85.43964748,452.1509849
848,1650,233.7767717,73.77316899,410.9255936
848,1610,138.8978377,78.3965341,587.7596129
849,1729,221.7950418,84.63660406,334.9355942
849,1131,245.847861,28.39477421,48.72800909
849,1877,188.032783,33.81617874,47.65786107
851,1268,275.7908357,93.84511332,4600.541933
852,1224,212.1769259,80.64556835,298.775982
852,1553,606.9541362,50.53333923,163.7747436
853,1171,127.3342456,59.57204118,261.9669589
854,952,371.0090891,37.80425221,71.54152676
855,1238,322.2312508,45.09746832,145.5317113
855,1100,391.328738,73.07308326,576.0447434
856,1859,235.0038754,20.58855589,21.34444903
856,1413,287.0060595,15.82462896,41.76877147
856,1731,506.2930459,39.36590914,118.3506996
857,1240,185.8841351,61.01107848,311.1043968
857,934,300.2698023,71.91466767,695.8071253
859,1898,490.8295407,110.2504251,2315.191319
859,985,349.0905354,19.70132293,12.85925409
859,1661,1314.719203,26.96999195,48.96200495
1691,859,283.4620995,52.91510808,231.0116623
860,1359,224.8101062,53.24966737,198.8769639
860,1165,335.5366158,48.85976208,160.7234966
860,902,397.7534043,72.94836478,666.819636
861,1015,498.3483237,92.46939258,460.6484523
861,1078,478.0267061,77.56727736,506.878064
862,1828,149.2203639,57.47053681,282.4541137
862,1824,231.3441538,77.3609478,623.6328936
862,1894,267.1579858,77.10990806,418.9913262
863,1851,121.1557126,38.71073452,142.7052996
863,1066,349.7934557,42.46812673,128.5656269
863,1221,177.3788564,45.173472,127.6301115
864,1138,246.0758193,38.99721864,120.957038
865,1343,278.2390102,23.00315007,51.15691143
865,886,345.0539638,32.23210349,68.37515782
866,1628,2283.836889,46.73710568,140.9026156
866,1299,4033.865372,45.82060474,76.30386182
866,1259,1293.915135,31.64611342,58.74484642
867,1098,193.7712416,31.63364432,70.51402
867,1340,250.714191,50.78153724,292.3391006
868,1043,533.6401359,83.34999689,352.5936456
869,1683,250.1775177,41.89473662,551.0743869
869,1677,338.2898817,62.33432044,187.2672204
869,1736,608.2677526,20.85023051,17.80285554
870,1707,448.3341374,76.95550645,705.2795427
870,1672,366.3659135,56.79486007,260.4783824
870,1555,401.9370702,40.80332251,224.6801209
870,1715,288.1393449,62.36439942,334.3762079
871,1046,409.1217955,23.19440655,8.388186754
871,1246,235.3112937,40.04963093,36.42922198
873,971,89.80652483,32.65346291,68.53330814
873,1688,154.6465621,57.30265762,413.6983901
873,1628,1432.752477,67.26740945,416.9075079
874,979,192.5960514,44.58978176,209.5652178
875,1220,261.2204073,42.95107761,149.9668123
875,980,439.5600484,28.24861934,43.65773571
876,1124,1135.948688,23.47639211,34.35127638
876,1536,173.7443974,55.09704282,280.8599625
877,1811,764.6463941,54.7637954,534.9439538
877,1687,221.585854,25.01165971,181.0015675
879,1313,228.6426132,33.89907075,38.57825799
